asset_id,day,age_years,days_since_maintenance,temperature,vibration,current_draw,is_anomaly,is_emergency_fault,days_until_failure
18,76,15,124,102.87,8.875,26.86,1,1,0
18,77,15,125,103.07,8.884,26.98,1,1,0
18,78,15,126,104.47,8.817,26.3,1,1,0
18,79,15,127,105.51,8.809,26.7,1,1,0
18,80,15,128,107.61,8.779,27.79,1,1,0
18,81,15,129,108.89,9.275,27.55,1,1,0
18,82,15,130,109.02,9.763,28.02,1,1,0
18,83,15,131,108.87,9.784,27.67,1,1,0
18,84,15,132,111.6,9.671,28.9,1,1,0
18,85,15,133,113.81,9.819,27.61,1,1,0
18,86,15,134,113.63,10.204,28.65,1,1,0
18,87,15,135,116.52,10.425,29.26,1,1,0
18,88,15,136,116.85,10.139,28.93,1,1,0
18,89,15,137,118.83,10.557,29.53,1,1,0
19,0,3,7,50.2,1.644,13.48,0,0,87
19,1,3,8,48.38,1.456,13.36,0,0,86
19,2,3,9,48.03,1.822,12.28,0,0,85
19,3,3,10,50.67,1.618,12.73,0,0,84
19,4,3,11,46.09,1.678,12.54,0,0,83
19,5,3,12,47.19,1.599,14.54,0,0,82
19,6,3,13,49.56,1.54,13.45,0,0,81
19,7,3,14,45.64,1.331,12.64,0,0,80
19,8,3,15,49.72,1.754,13.93,0,0,79
19,9,3,16,45.84,1.53,12.93,0,0,78
19,10,3,17,47.78,1.602,12.82,0,0,77
19,11,3,18,48.55,1.671,13.04,0,0,76
19,12,3,19,48.49,1.805,14.76,0,0,75
19,13,3,20,48.77,1.706,13.43,0,0,74
19,14,3,21,49.58,1.476,14.35,0,0,73
19,15,3,22,47.6,1.86,14.09,0,0,72
19,16,3,23,47.93,1.601,14.04,0,0,71
19,17,3,24,48.75,1.577,13.69,0,0,70
19,18,3,25,49.38,1.432,14.2,0,0,69
19,19,3,26,48.81,1.815,13.05,0,0,68
19,20,3,27,48.04,1.668,14.21,0,0,67
19,21,3,28,48.67,1.451,13.85,0,0,66
19,22,3,29,51.04,1.729,14.93,0,0,65
19,23,3,30,49.6,1.841,13.87,0,0,64
19,24,3,31,48.81,1.675,13.62,0,0,63
19,25,3,32,49.14,1.559,15.13,0,0,62
19,26,3,33,46.64,1.759,14.72,0,0,61
19,27,3,34,47.77,1.47,14.55,0,0,60
19,28,3,35,48.34,1.759,13.53,0,0,59
19,29,3,36,50.63,1.319,13.92,0,0,58
19,30,3,37,50.04,1.653,13.86,0,0,57
19,31,3,38,47.38,1.64,12.28,0,0,56
19,32,3,39,46.95,1.519,14.16,0,0,55
19,33,3,40,47.17,1.555,13.32,0,0,54
19,34,3,41,46.91,1.677,13.92,0,0,53
19,35,3,42,49.27,1.735,14.06,0,0,52
19,36,3,43,47.54,1.578,12.92,0,0,51
19,37,3,44,46.7,1.666,13.05,0,0,50
19,38,3,45,50.23,1.631,14.82,0,0,49
19,39,3,46,48.89,1.52,13.57,0,0,48
19,40,3,47,45.52,1.665,13.07,0,0,47
19,41,3,48,46.36,1.865,14.45,0,0,46
19,42,3,49,49.54,1.754,12.63,0,0,45
19,43,3,50,47.43,1.586,12.25,0,0,44
19,44,3,51,47.19,1.555,13.72,0,0,43
19,45,3,52,51.83,1.634,13.72,0,0,42
19,46,3,53,47.66,1.747,12.76,0,0,41
19,47,3,54,50.87,1.618,13.3,0,0,40
19,48,3,55,49.49,1.503,14.2,0,0,39
19,49,3,56,50.14,1.601,15.26,0,0,38
19,50,3,57,49.0,1.735,14.71,0,0,37
19,51,3,58,50.48,1.676,14.26,0,0,36
19,52,3,59,50.12,1.463,12.24,0,0,35
19,53,3,60,47.94,1.374,13.37,0,0,34
19,54,3,61,48.5,1.595,13.51,0,0,33
19,55,3,62,46.53,1.755,12.77,0,0,32
19,56,3,63,44.88,1.606,14.35,0,0,31
19,57,3,64,48.15,1.462,13.7,0,0,30
19,58,3,65,48.69,1.65,13.41,0,0,29
19,59,3,66,48.76,1.376,12.91,0,0,28
19,60,3,67,46.07,1.839,14.19,0,0,27
19,61,3,68,48.31,1.419,14.22,0,0,26
19,62,3,69,50.11,1.723,13.59,0,0,25
19,63,3,70,48.98,1.678,14.36,0,0,24
19,64,3,71,49.39,1.604,13.09,0,0,23
19,65,3,72,47.43,1.717,13.35,0,0,22
19,66,3,73,46.9,1.637,14.51,0,0,21
19,67,3,74,48.17,1.582,13.78,0,0,20
19,68,3,75,49.36,1.4,14.22,0,0,19
19,69,3,76,50.94,1.94,14.65,0,0,18
19,70,3,77,52.99,2.247,13.95,0,0,17
19,71,3,78,52.21,2.46,13.68,0,0,16
19,72,3,79,54.13,2.475,14.0,0,0,15
19,73,3,80,55.76,2.728,14.38,0,0,14
19,74,3,81,58.44,2.485,15.66,1,0,13
19,75,3,82,57.95,2.851,14.98,0,0,12
19,76,3,83,60.54,3.052,16.68,1,0,11
19,77,3,84,59.27,3.101,16.23,1,0,10
19,78,3,85,61.84,3.42,16.27,1,0,9
19,79,3,86,65.15,3.445,15.18,1,0,8
19,80,3,87,64.36,3.839,16.41,1,0,7
19,81,3,88,64.54,3.569,16.58,1,0,6
19,82,3,89,66.3,4.069,18.13,1,1,5
19,83,3,90,65.61,3.961,17.77,1,1,4
19,84,3,91,69.48,4.567,16.87,1,1,3
19,85,3,92,67.94,4.749,18.5,1,1,2
19,86,3,93,71.21,4.521,18.49,1,1,1
19,87,3,94,72.43,4.665,18.8,1,1,0
19,88,3,95,76.3,4.979,19.74,1,1,0
19,89,3,96,74.19,4.867,19.24,1,1,0
20,0,6,35,38.69,2.853,14.39,0,0,999
20,1,6,36,38.04,3.075,13.19,0,0,999
20,2,6,37,40.37,2.894,15.18,0,0,999
20,3,6,38,37.91,2.795,12.19,0,0,999
20,4,6,39,37.59,2.988,14.67,0,0,999
20,5,6,40,40.48,2.88,12.68,0,0,999
20,6,6,41,40.58,2.738,12.31,0,0,999
20,7,6,42,38.77,2.576,12.28,0,0,999
20,8,6,43,42.07,2.646,12.44,0,0,999
20,9,6,44,39.34,2.899,13.2,0,0,999
20,10,6,45,36.23,3.008,13.04,0,0,999
20,11,6,46,41.07,2.784,14.18,0,0,999
20,12,6,47,41.18,2.811,14.09,0,0,999
20,13,6,48,37.24,2.92,14.37,0,0,999
20,14,6,49,40.01,3.242,13.85,0,0,999
20,15,6,50,38.69,3.307,14.7,0,0,999
20,16,6,51,36.83,2.763,12.56,0,0,999
20,17,6,52,40.21,2.966,13.84,0,0,999
20,18,6,53,36.79,2.785,13.27,0,0,999
20,19,6,54,36.5,2.75,14.48,0,0,999
20,20,6,55,36.91,3.099,14.26,0,0,999
20,21,6,56,38.8,2.783,14.06,0,0,999
20,22,6,57,38.06,2.77,13.37,0,0,999
20,23,6,58,36.04,2.663,13.14,0,0,999
20,24,6,59,39.95,2.76,13.23,0,0,999
20,25,6,60,36.82,3.021,13.57,0,0,999
20,26,6,61,39.7,2.954,13.45,0,0,999
20,27,6,62,38.51,3.05,13.52,0,0,999
20,28,6,63,38.99,2.879,13.37,0,0,999
20,29,6,64,38.97,2.948,12.64,0,0,999
20,30,6,65,37.94,2.965,13.27,0,0,999
20,31,6,66,40.69,2.942,12.95,0,0,999
20,32,6,67,40.1,3.06,13.75,0,0,999
20,33,6,68,40.24,2.855,14.18,0,0,999
20,34,6,69,38.37,2.931,15.45,0,0,999
20,35,6,70,40.05,2.818,13.05,0,0,999
20,36,6,71,39.13,3.008,13.51,0,0,999
20,37,6,72,38.26,2.783,13.51,0,0,999
20,38,6,73,39.3,2.949,14.12,0,0,999
20,39,6,74,43.33,2.661,13.94,0,0,999
20,40,6,75,39.38,2.604,14.39,0,0,999
20,41,6,76,39.87,3.001,12.03,0,0,999
20,42,6,77,38.91,2.719,15.12,0,0,999
20,43,6,78,40.95,2.779,12.16,0,0,999
20,44,6,79,39.53,3.045,12.0,0,0,999
20,45,6,80,37.84,2.715,14.08,0,0,999
20,46,6,81,38.68,2.832,13.53,0,0,999
20,47,6,82,37.92,2.664,14.49,0,0,999
20,48,6,83,41.43,2.908,13.59,0,0,999
20,49,6,84,41.13,2.904,13.05,0,0,999
20,50,6,85,39.3,3.09,13.43,0,0,999
20,51,6,86,38.23,2.903,13.91,0,0,999
20,52,6,87,40.04,2.964,12.73,0,0,999
20,53,6,88,40.39,2.885,12.82,0,0,999
20,54,6,89,40.38,2.813,12.13,0,0,999
20,55,6,90,37.74,2.853,13.85,0,0,999
20,56,6,91,37.94,2.845,12.42,0,0,999
20,57,6,92,40.71,3.138,14.68,0,0,999
20,58,6,93,40.68,3.01,11.73,0,0,999
20,59,6,94,39.5,2.806,14.09,0,0,999
20,60,6,95,35.43,2.91,13.22,0,0,999
20,61,6,96,40.91,3.113,12.65,0,0,999
20,62,6,97,37.91,2.915,14.78,0,0,999
20,63,6,98,39.33,2.689,12.91,0,0,999
20,64,6,99,39.54,2.917,12.83,0,0,999
20,65,6,100,38.3,2.733,14.3,0,0,999
20,66,6,101,37.98,2.811,13.0,0,0,999
20,67,6,102,36.83,2.751,14.37,0,0,999
20,68,6,103,37.42,2.736,12.32,0,0,999
20,69,6,104,39.1,3.164,13.28,0,0,999
20,70,6,105,39.34,2.761,13.34,0,0,999
20,71,6,106,41.08,2.902,15.1,0,0,999
20,72,6,107,41.13,2.868,13.31,0,0,999
20,73,6,108,41.68,2.901,14.52,0,0,999
20,74,6,109,42.24,2.85,13.67,0,0,999
20,75,6,110,40.71,2.996,14.0,0,0,999
20,76,6,111,37.24,2.753,12.99,0,0,999
20,77,6,112,41.06,2.695,14.61,0,0,999
20,78,6,113,40.41,3.054,12.65,0,0,999
20,79,6,114,39.35,2.926,13.59,0,0,999
20,80,6,115,39.68,2.839,13.5,0,0,999
20,81,6,116,40.79,2.706,14.63,0,0,999
20,82,6,117,40.71,2.736,13.7,0,0,999
20,83,6,118,40.59,2.695,13.42,0,0,999
20,84,6,119,39.12,2.784,13.46,0,0,999
20,85,6,120,38.34,3.087,12.89,0,0,999
20,86,6,121,40.42,2.632,13.26,0,0,999
20,87,6,122,39.26,2.852,13.07,0,0,999
20,88,6,123,38.24,2.994,14.19,0,0,999
20,89,6,124,39.11,2.716,14.83,0,0,999
21,0,17,14,46.37,1.978,12.25,0,0,999
21,1,17,15,46.16,2.055,11.21,0,0,999
21,2,17,16,46.91,2.291,12.23,0,0,999
21,3,17,17,44.55,2.128,11.1,0,0,999
21,4,17,18,43.59,1.876,11.14,0,0,999
21,5,17,19,45.4,2.32,10.72,0,0,999
21,6,17,20,47.23,1.963,9.81,0,0,999
21,7,17,21,44.49,2.188,11.7,0,0,999
21,8,17,22,45.85,2.21,10.59,0,0,999
21,9,17,23,43.67,1.671,12.13,0,0,999
21,10,17,24,46.09,2.12,10.48,0,0,999
21,11,17,25,42.84,1.813,10.69,0,0,999
21,12,17,26,47.58,2.161,11.06,0,0,999
21,13,17,27,45.7,1.909,11.71,0,0,999
21,14,17,28,43.54,2.124,10.74,0,0,999
21,15,17,29,46.46,1.947,10.79,0,0,999
21,16,17,30,47.67,2.038,11.17,0,0,999
21,17,17,31,46.39,1.81,12.31,0,0,999
21,18,17,32,45.04,2.101,10.19,0,0,999
21,19,17,33,44.67,2.012,12.25,0,0,999
21,20,17,34,46.27,1.952,11.68,0,0,999
21,21,17,35,47.13,1.981,11.18,0,0,999
21,22,17,36,42.41,1.969,10.03,0,0,999
21,23,17,37,45.08,2.159,9.73,0,0,999
21,24,17,38,47.1,1.962,11.4,0,0,999
21,25,17,39,44.49,1.754,10.8,0,0,999
21,26,17,40,48.39,1.847,10.15,0,0,999
21,27,17,41,45.46,1.998,11.16,0,0,999
21,28,17,42,45.27,2.108,10.95,0,0,999
21,29,17,43,45.54,2.165,10.63,0,0,999
21,30,17,44,41.77,2.112,13.43,0,0,999
21,31,17,45,45.24,2.041,11.19,0,0,999
21,32,17,46,47.63,1.999,11.27,0,0,999
21,33,17,47,46.61,1.938,10.4,0,0,999
21,34,17,48,46.57,1.922,10.64,0,0,999
21,35,17,49,48.4,1.984,11.82,0,0,999
21,36,17,50,45.29,1.878,11.98,0,0,999
21,37,17,51,45.72,1.912,11.77,0,0,999
21,38,17,52,44.48,1.845,10.46,0,0,999
21,39,17,53,45.65,1.954,12.62,0,0,999
21,40,17,54,45.18,1.893,11.55,0,0,999
21,41,17,55,43.31,1.998,11.68,0,0,999
21,42,17,56,45.54,2.206,13.5,0,0,999
21,43,17,57,46.26,2.188,13.46,0,0,999
21,44,17,58,43.74,2.031,11.04,0,0,999
21,45,17,59,46.51,2.052,10.77,0,0,999
21,46,17,60,45.26,2.168,10.38,0,0,999
21,47,17,61,44.05,1.869,11.68,0,0,999
21,48,17,62,47.11,1.71,11.5,0,0,999
21,49,17,63,43.86,2.162,11.23,0,0,999
21,50,17,64,45.44,2.011,12.32,0,0,999
21,51,17,65,48.32,1.841,10.66,0,0,999
21,52,17,66,45.73,1.889,12.17,0,0,999
21,53,17,67,46.89,1.929,10.81,0,0,999
21,54,17,68,44.84,2.027,11.68,0,0,999
21,55,17,69,41.87,1.866,11.1,0,0,999
21,56,17,70,44.05,1.581,9.91,0,0,999
21,57,17,71,43.29,1.994,11.07,0,0,999
21,58,17,72,44.3,2.131,12.06,0,0,999
21,59,17,73,45.47,2.029,10.74,0,0,999
21,60,17,74,44.14,1.755,11.22,0,0,999
21,61,17,75,46.43,2.214,11.23,0,0,999
21,62,17,76,45.99,1.583,11.08,0,0,999
21,63,17,77,44.56,2.235,11.74,0,0,999
21,64,17,78,45.99,2.077,11.46,0,0,999
21,65,17,79,47.55,1.665,11.54,0,0,999
21,66,17,80,46.94,1.727,12.09,0,0,999
21,67,17,81,44.11,2.028,10.8,0,0,999
21,68,17,82,46.69,1.968,12.1,0,0,999
21,69,17,83,45.9,1.892,11.83,0,0,999
21,70,17,84,44.25,2.021,11.18,0,0,999
21,71,17,85,46.6,2.092,11.4,0,0,999
21,72,17,86,44.22,1.821,11.53,0,0,999
21,73,17,87,44.3,1.729,10.36,0,0,999
21,74,17,88,47.69,1.912,12.29,0,0,999
21,75,17,89,44.71,2.197,12.36,0,0,999
21,76,17,90,44.01,1.713,9.9,0,0,999
21,77,17,91,44.04,2.294,11.1,0,0,999
21,78,17,92,45.47,2.207,11.51,0,0,999
21,79,17,93,45.36,2.104,11.65,0,0,999
21,80,17,94,45.1,1.903,11.49,0,0,999
21,81,17,95,46.89,2.278,11.66,0,0,999
21,82,17,96,46.38,2.051,11.35,0,0,999
21,83,17,97,46.02,2.189,10.71,0,0,999
21,84,17,98,43.07,1.931,11.59,0,0,999
21,85,17,99,46.55,1.863,9.43,0,0,999
21,86,17,100,44.48,1.982,10.49,0,0,999
21,87,17,101,44.11,2.141,11.49,0,0,999
21,88,17,102,45.77,1.958,10.82,0,0,999
21,89,17,103,44.7,2.086,10.23,0,0,999
22,0,15,30,50.63,2.156,13.77,0,0,85
22,1,15,31,51.0,2.024,13.2,0,0,84
22,2,15,32,50.64,2.524,13.64,0,0,83
22,3,15,33,50.84,2.193,15.3,0,0,82
22,4,15,34,47.33,2.223,12.45,0,0,81
22,5,15,35,46.19,2.254,13.86,0,0,80
22,6,15,36,49.52,2.193,16.22,0,0,79
22,7,15,37,49.56,2.286,13.23,0,0,78
22,8,15,38,50.39,2.174,13.42,0,0,77
22,9,15,39,52.68,2.386,13.86,0,0,76
22,10,15,40,46.49,2.155,15.91,0,0,75
22,11,15,41,49.6,2.375,14.9,0,0,74
22,12,15,42,50.28,2.083,11.8,0,0,73
22,13,15,43,50.98,2.087,13.89,0,0,72
22,14,15,44,48.08,2.169,13.77,0,0,71
22,15,15,45,50.35,2.042,14.7,0,0,70
22,16,15,46,49.06,1.958,13.66,0,0,69
22,17,15,47,50.0,2.233,14.84,0,0,68
22,18,15,48,49.6,2.191,12.86,0,0,67
22,19,15,49,51.18,2.237,13.41,0,0,66
22,20,15,50,47.09,2.426,12.76,0,0,65
22,21,15,51,49.06,2.263,12.79,0,0,64
22,22,15,52,47.71,1.891,14.32,0,0,63
22,23,15,53,49.13,2.648,12.95,0,0,62
22,24,15,54,48.57,2.124,13.94,0,0,61
22,25,15,55,49.25,2.301,12.96,0,0,60
22,26,15,56,47.88,1.94,11.97,0,0,59
22,27,15,57,49.17,2.164,13.24,0,0,58
22,28,15,58,51.82,2.393,13.48,0,0,57
22,29,15,59,47.26,2.124,13.27,0,0,56
22,30,15,60,48.96,2.105,13.22,0,0,55
22,31,15,61,49.37,2.114,13.91,0,0,54
22,32,15,62,50.49,2.073,14.76,0,0,53
22,33,15,63,48.48,1.967,14.05,0,0,52
22,34,15,64,48.72,2.257,11.82,0,0,51
22,35,15,65,52.04,2.31,12.55,0,0,50
22,36,15,66,47.73,2.46,13.16,0,0,49
22,37,15,67,48.7,1.869,13.47,0,0,48
22,38,15,68,49.61,2.317,12.63,0,0,47
22,39,15,69,47.67,2.277,14.55,0,0,46
22,40,15,70,47.59,2.372,13.78,0,0,45
22,41,15,71,51.59,2.199,11.73,0,0,44
22,42,15,72,49.72,2.368,13.03,0,0,43
22,43,15,73,49.37,2.183,11.43,0,0,42
22,44,15,74,52.46,2.074,14.15,0,0,41
22,45,15,75,49.82,2.398,14.07,0,0,40
22,46,15,76,49.6,2.075,14.38,0,0,39
22,47,15,77,47.14,2.306,12.87,0,0,38
22,48,15,78,51.83,2.233,14.26,0,0,37
22,49,15,79,50.07,1.946,13.06,0,0,36
22,50,15,80,50.96,2.234,14.69,0,0,35
22,51,15,81,50.56,2.064,13.11,0,0,34
22,52,15,82,50.1,1.862,15.08,0,0,33
22,53,15,83,50.61,2.393,12.48,0,0,32
22,54,15,84,51.82,2.544,12.69,0,0,31
22,55,15,85,51.11,2.209,12.51,0,0,30
22,56,15,86,50.69,2.334,13.26,0,0,29
22,57,15,87,51.7,1.959,12.55,0,0,28
22,58,15,88,50.16,2.213,13.17,0,0,27
22,59,15,89,51.16,2.289,14.43,0,0,26
22,60,15,90,49.77,2.3,13.39,0,0,25
22,61,15,91,53.03,2.087,15.43,0,0,24
22,62,15,92,50.0,2.003,14.84,0,0,23
22,63,15,93,50.14,2.337,14.72,0,0,22
22,64,15,94,50.46,2.12,14.53,0,0,21
22,65,15,95,49.95,2.346,12.67,0,0,20
22,66,15,96,51.65,2.232,14.82,0,0,19
22,67,15,97,53.07,2.557,14.49,0,0,18
22,68,15,98,52.7,2.984,15.49,0,0,17
22,69,15,99,55.34,3.127,14.46,0,0,16
22,70,15,100,55.4,2.967,15.21,0,0,15
22,71,15,101,57.06,3.217,15.4,0,0,14
22,72,15,102,57.7,3.363,15.93,0,0,13
22,73,15,103,60.12,3.64,15.14,1,0,12
22,74,15,104,61.67,3.325,15.44,1,0,11
22,75,15,105,61.82,3.521,15.97,1,0,10
22,76,15,106,63.49,4.027,16.34,1,0,9
22,77,15,107,63.36,4.237,16.33,1,0,8
22,78,15,108,66.14,4.249,17.1,1,0,7
22,79,15,109,68.54,4.405,16.82,1,0,6
22,80,15,110,70.88,4.498,17.42,1,1,5
22,81,15,111,70.91,4.659,17.95,1,1,4
22,82,15,112,73.69,4.704,17.84,1,1,3
22,83,15,113,72.57,5.124,17.49,1,1,2
22,84,15,114,71.73,4.942,17.68,1,1,1
22,85,15,115,74.53,5.31,18.3,1,1,0
22,86,15,116,74.77,5.373,19.43,1,1,0
22,87,15,117,75.76,5.673,19.65,1,1,0
22,88,15,118,79.65,5.903,20.6,1,1,0
22,89,15,119,79.59,5.831,19.54,1,1,0
23,0,5,9,41.89,1.6,15.55,0,0,999
23,1,5,10,42.36,1.879,14.92,0,0,999
23,2,5,11,43.38,2.051,15.34,0,0,999
23,3,5,12,41.92,1.763,14.57,0,0,999
23,4,5,13,45.43,1.681,14.65,0,0,999
23,5,5,14,40.59,1.819,15.56,0,0,999
23,6,5,15,41.1,1.741,13.66,0,0,999
23,7,5,16,42.12,1.722,16.23,0,0,999
23,8,5,17,40.69,1.463,14.15,0,0,999
23,9,5,18,39.84,1.855,16.1,0,0,999
23,10,5,19,42.33,1.837,14.97,0,0,999
23,11,5,20,41.7,1.604,14.62,0,0,999
23,12,5,21,39.52,1.694,14.83,0,0,999
23,13,5,22,42.96,1.668,14.74,0,0,999
23,14,5,23,40.54,1.665,15.46,0,0,999
23,15,5,24,40.13,1.667,15.05,0,0,999
23,16,5,25,40.77,1.566,15.05,0,0,999
23,17,5,26,40.15,1.707,14.15,0,0,999
23,18,5,27,43.44,2.005,14.18,0,0,999
23,19,5,28,42.65,1.545,15.7,0,0,999
23,20,5,29,39.95,1.726,14.17,0,0,999
23,21,5,30,41.53,1.5,15.52,0,0,999
23,22,5,31,40.59,1.737,14.59,0,0,999
23,23,5,32,41.67,1.676,14.26,0,0,999
23,24,5,33,42.16,1.884,14.24,0,0,999
23,25,5,34,43.6,1.879,14.21,0,0,999
23,26,5,35,39.66,1.7,14.43,0,0,999
23,27,5,36,44.65,1.659,14.22,0,0,999
23,28,5,37,40.12,1.818,14.41,0,0,999
23,29,5,38,41.91,1.798,14.48,0,0,999
23,30,5,39,41.78,1.652,15.41,0,0,999
23,31,5,40,42.73,1.621,14.92,0,0,999
23,32,5,41,41.29,1.433,15.07,0,0,999
23,33,5,42,44.68,1.522,14.25,0,0,999
23,34,5,43,40.54,1.763,15.22,0,0,999
23,35,5,44,41.61,1.517,14.94,0,0,999
23,36,5,45,39.5,1.676,15.56,0,0,999
23,37,5,46,39.97,1.424,16.13,0,0,999
23,38,5,47,40.93,1.825,14.74,0,0,999
23,39,5,48,41.6,1.72,14.16,0,0,999
23,40,5,49,42.04,1.597,13.81,0,0,999
23,41,5,50,42.35,1.615,14.74,0,0,999
23,42,5,51,40.03,1.893,15.57,0,0,999
23,43,5,52,43.29,1.608,13.48,0,0,999
23,44,5,53,44.77,1.645,14.27,0,0,999
23,45,5,54,42.47,1.829,14.85,0,0,999
23,46,5,55,43.76,1.817,14.0,0,0,999
23,47,5,56,40.83,1.798,12.7,0,0,999
23,48,5,57,41.62,1.44,14.48,0,0,999
23,49,5,58,41.4,1.601,14.42,0,0,999
23,50,5,59,40.2,1.998,16.36,0,0,999
23,51,5,60,40.1,1.892,14.55,0,0,999
23,52,5,61,42.04,1.645,14.34,0,0,999
23,53,5,62,43.32,1.673,14.48,0,0,999
23,54,5,63,39.89,1.52,13.55,0,0,999
23,55,5,64,41.86,1.475,14.65,0,0,999
23,56,5,65,43.9,1.834,14.84,0,0,999
23,57,5,66,41.71,1.936,15.28,0,0,999
23,58,5,67,41.35,1.44,15.18,0,0,999
23,59,5,68,43.09,1.56,15.1,0,0,999
23,60,5,69,41.3,1.627,12.88,0,0,999
23,61,5,70,41.51,1.8,14.36,0,0,999
23,62,5,71,41.92,1.541,15.15,0,0,999
23,63,5,72,41.52,1.513,15.93,0,0,999
23,64,5,73,43.24,1.564,15.26,0,0,999
23,65,5,74,42.65,1.751,13.51,0,0,999
23,66,5,75,43.36,1.569,14.58,0,0,999
23,67,5,76,45.8,1.7,14.56,0,0,999
23,68,5,77,38.54,1.863,13.79,0,0,999
23,69,5,78,40.34,1.605,16.0,0,0,999
23,70,5,79,43.01,1.631,15.11,0,0,999
23,71,5,80,40.94,1.675,14.92,0,0,999
23,72,5,81,43.3,1.799,15.26,0,0,999
23,73,5,82,41.3,1.766,14.79,0,0,999
23,74,5,83,40.22,1.594,14.93,0,0,999
23,75,5,84,43.21,1.627,13.9,0,0,999
23,76,5,85,41.93,1.671,15.01,0,0,999
23,77,5,86,43.23,1.807,14.39,0,0,999
23,78,5,87,40.92,1.498,15.42,0,0,999
23,79,5,88,44.02,1.607,14.67,0,0,999
23,80,5,89,44.05,1.73,15.21,0,0,999
23,81,5,90,40.06,1.756,14.12,0,0,999
23,82,5,91,40.14,1.602,14.4,0,0,999
23,83,5,92,41.51,1.438,15.63,0,0,999
23,84,5,93,43.54,1.362,15.65,0,0,999
23,85,5,94,40.63,1.783,14.81,0,0,999
23,86,5,95,41.89,1.627,15.83,0,0,999
23,87,5,96,39.99,1.745,15.75,0,0,999
23,88,5,97,42.92,2.003,14.44,0,0,999
23,89,5,98,43.28,1.638,15.85,0,0,999
24,0,10,36,42.64,1.785,14.57,0,0,999
24,1,10,37,45.39,1.634,14.71,0,0,999
24,2,10,38,46.19,1.482,13.76,0,0,999
24,3,10,39,45.05,1.675,14.24,0,0,999
24,4,10,40,46.14,1.665,14.12,0,0,999
24,5,10,41,42.36,1.497,15.68,0,0,999
24,6,10,42,45.49,1.476,14.49,0,0,999
24,7,10,43,45.99,1.476,15.28,0,0,999
24,8,10,44,45.72,1.407,14.98,0,0,999
24,9,10,45,44.36,1.545,13.48,0,0,999
24,10,10,46,45.92,1.55,14.83,0,0,999
24,11,10,47,44.15,1.472,13.69,0,0,999
24,12,10,48,45.57,1.47,14.13,0,0,999
24,13,10,49,44.2,1.638,12.9,0,0,999
24,14,10,50,45.35,1.832,15.28,0,0,999
24,15,10,51,44.05,1.646,14.53,0,0,999
24,16,10,52,47.18,1.196,15.18,0,0,999
24,17,10,53,44.58,1.461,13.67,0,0,999
24,18,10,54,43.03,1.48,13.43,0,0,999
24,19,10,55,45.25,1.661,14.09,0,0,999
24,20,10,56,47.23,1.49,14.04,0,0,999
24,21,10,57,44.27,1.662,14.85,0,0,999
24,22,10,58,45.72,1.554,13.22,0,0,999
24,23,10,59,44.5,1.794,15.1,0,0,999
24,24,10,60,45.42,1.514,14.28,0,0,999
24,25,10,61,44.41,1.751,13.62,0,0,999
24,26,10,62,46.36,1.493,15.35,0,0,999
24,27,10,63,45.62,1.46,14.04,0,0,999
24,28,10,64,46.04,1.497,14.31,0,0,999
24,29,10,65,44.21,1.836,15.84,0,0,999
24,30,10,66,47.17,1.554,13.97,0,0,999
24,31,10,67,43.81,1.803,15.04,0,0,999
24,32,10,68,46.45,1.535,12.88,0,0,999
24,33,10,69,42.68,1.581,13.87,0,0,999
24,34,10,70,44.02,1.624,15.1,0,0,999
24,35,10,71,43.93,1.376,13.75,0,0,999
24,36,10,72,43.41,1.661,14.29,0,0,999
24,37,10,73,47.8,1.682,15.74,0,0,999
24,38,10,74,42.87,1.084,14.49,0,0,999
24,39,10,75,45.16,1.554,14.37,0,0,999
24,40,10,76,43.29,1.657,14.88,0,0,999
24,41,10,77,43.18,1.519,14.06,0,0,999
24,42,10,78,43.97,1.398,14.3,0,0,999
24,43,10,79,45.37,1.481,13.42,0,0,999
24,44,10,80,45.59,1.457,14.04,0,0,999
24,45,10,81,44.32,1.759,13.71,0,0,999
24,46,10,82,47.57,1.685,15.75,0,0,999
24,47,10,83,45.97,1.539,13.56,0,0,999
24,48,10,84,44.44,1.795,14.25,0,0,999
24,49,10,85,45.97,1.603,14.49,0,0,999
24,50,10,86,45.41,1.646,13.64,0,0,999
24,51,10,87,44.56,1.619,14.42,0,0,999
24,52,10,88,44.29,1.635,13.67,0,0,999
24,53,10,89,43.14,1.616,13.33,0,0,999
24,54,10,90,45.4,1.279,13.71,0,0,999
24,55,10,91,44.49,1.331,13.99,0,0,999
24,56,10,92,46.75,1.382,14.01,0,0,999
24,57,10,93,47.53,1.413,15.41,0,0,999
24,58,10,94,44.56,1.587,15.32,0,0,999
24,59,10,95,44.25,1.667,15.0,0,0,999
24,60,10,96,44.0,1.458,14.11,0,0,999
24,61,10,97,44.68,1.41,13.78,0,0,999
24,62,10,98,39.78,1.522,15.01,0,0,999
24,63,10,99,42.48,1.503,16.24,0,0,999
24,64,10,100,44.94,1.776,13.48,0,0,999
24,65,10,101,45.65,1.395,14.61,0,0,999
24,66,10,102,46.24,1.663,14.01,0,0,999
24,67,10,103,45.39,1.615,14.82,0,0,999
24,68,10,104,44.79,1.712,15.44,0,0,999
24,69,10,105,44.5,1.579,13.57,0,0,999
24,70,10,106,45.49,1.624,14.34,0,0,999
24,71,10,107,45.18,1.86,11.98,0,0,999
